행정구역명,학원/교습소,학원명,도로명주소,분야명,교습계열명,교습과정목록명,정원합계,개설일자,적재일시
마포구,학원,봄아카데미학원,서울특별시 마포구 동교로 156-11,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",477,20190201,20251214
마포구,교습소,림아뜰리에미술교습소,서울특별시 마포구 월드컵로3길 31-8,예능(대),예능(중),,45,20190208,20231018
마포구,학원,찬스잉글리쉬클럽성서학원,서울특별시 마포구 성미산로 39,입시.검정 및 보습,보통교과,,63,20190201,20231018
양천구,학원,디랩코딩학원,서울특별시 양천구 목동동로 339,기타(대),기타(중),컴퓨터(소),0,20190219,20260607
마포구,교습소,호호랭귀지스쿨영어교습소,서울특별시 마포구 신촌로4길 20,국제화,외국어,영어,7,20190211,20231018
마포구,학원,스타요리학원,서울특별시 마포구 동교로 144,직업기술,산업응용기술,"식음료품(바리스타,소믈리에)",301,20190211,20240407
양천구,교습소,제키영어교습소,서울특별시 양천구 화곡로3길 43,입시.검정 및 보습,보통교과,,16,20190220,20231018
양천구,교습소,신정3동한우리독서토론논술교습소,서울특별시 양천구 신정로11길 20,입시.검정 및 보습,보통교과,초등일반논술,24,20190220,20260301
양천구,교습소,연경수학교습소,서울특별시 양천구 목동동로 379,입시.검정 및 보습,보통교과,확률통계(고등),24,20190220,20260201
강서구,학원,더자람학원,서울특별시 강서구 강서로47길 165,입시.검정 및 보습,보통교과,보습,30,20190220,20260308
강남구,학원,414자기주도학습(SDL)원격학원,서울특별시 강남구 개포로110길 15,입시.검정 및 보습,보통교과,,125,20170120,20240128
동작구,교습소,민건수학교습소,서울특별시 동작구 동작대로29길 115,입시.검정 및 보습,보통교과,초등수학,16,20190221,20241006
강남구,교습소,시울파인아트(SIWOOLFINEARTS)미술교습소,서울특별시 강남구 도산대로89길 19-4,예능(대),예능(중),소묘(입시),10,20190218,20260628
강서구,학원,아라온스쿨원격학원,서울특별시 강서구 마곡중앙6로 66,입시.검정 및 보습,보통교과,,4500,20190221,20231029
성북구,교습소,꿈에서그린그림홍익미술교습소,서울특별시 성북구 삼양로12길 5,예능(대),예능(중),초급미술A,27,20190221,20231018
마포구,학원,아트아뜰리에홍대점성인취미미술학원,서울특별시 마포구 와우산로23길 20-30,기예(대),기예(중),미술,438,20190220,20260426
강동구,학원,청어람수학원강동본원2관학원,서울특별시 강동구 동남로73길 26,입시.검정 및 보습,보통교과,보습,100,20190222,20260426
동작구,학원,노량진크림미술학원,서울특별시 동작구 노량진로 134,예능(대),예능(중),미술,1160,20190222,20240225
양천구,교습소,별하독서논술교습소,서울특별시 양천구 목동서로 377,입시.검정 및 보습,보통교과,초등논술C,6,20190222,20240505
강서구,학원,화곡비상잉글리시아이학원,서울특별시 강서구 초록마을로 39,입시.검정 및 보습,보통교과,"보습,",60,20190222,20231018
강남구,학원,가이아패션일러스트학원,서울특별시 강남구 언주로98길 25,기예(대),기예(중),미술,123,20190220,20260607
영등포구,학원,미동소방학원,서울특별시 영등포구 영등포로 194,직업기술,산업기반기술,안전관리,849,19661104,20251214
강남구,교습소,엘바이올린(EL VIOLIN)음악교습소,서울특별시 강남구 역삼로 315,예능(대),예능(중),초급 바이올린,9,20190220,20231018
중랑구,교습소,올림+수학교습소,서울특별시 중랑구 봉화산로56길 123,입시.검정 및 보습,보통교과,초등수학,7,20190225,20251109
동작구,교습소,매쓰플러스수학교습소,서울특별시 동작구 여의대방로 30,입시.검정 및 보습,보통교과,초등수학1,12,20190225,20250223
강서구,학원,스완발레학원,서울특별시 강서구 강서로54길 107,예능(대),예능(중),무용,84,20190222,20260614
노원구,교습소,중계염광한우리독서토론논술교습소,서울특별시 노원구 한글비석로15길 48,입시.검정 및 보습,보통교과,초등독서논술,14,20190226,20231018
강동구,교습소,선정수학교습소,서울특별시 강동구 올림픽로104길 29,입시.검정 및 보습,보통교과,"초등수학(주2회, 회100분)",48,20190226,20250727
구로구,교습소,위드매쓰(With Math)수학교습소,서울특별시 구로구 구일로4길 33,입시.검정 및 보습,보통교과,수학(초등)(60분*주5회*4.2주),24,20190226,20231018
서초구,교습소,아뜰리에달미술교습소,서울특별시 서초구 서운로 207,예능(대),예능(중),기초미술1,192,20190226,20250112
강남구,학원,잼코딩2관학원,서울특별시 강남구 선릉로64길 24,기타(대),기타(중),"컴퓨터(소),",80,20190227,20231018
강남구,학원,피카소가반한아이미술학원,서울특별시 강남구 도곡로57길 8,예능(대),예능(중),"미술,",16,20190227,20231018
관악구,학원,스트룸독서실,서울특별시 관악구 남부순환로 1783,독서실,독서,"독서실(유아/초?중?고),",700,20190225,20231018
서초구,학원,민트보이스아카데미학원,서울특별시 서초구 논현로 127,기예(대),기예(중),,35,20190226,20231018
강남구,학원,그림나무창의미술학원,서울특별시 강남구 자곡로 106,예능(대),예능(중),미술,100,20190226,20260607
강남구,학원,김소강학원,서울특별시 강남구 압구정로 224,입시.검정 및 보습,보통교과,"보습,",176,20190226,20231018
서초구,학원,리틀팍스서초어학원,서울특별시 서초구 서초중앙로31길 20,국제화,외국어,,168,20190226,20231018
서초구,학원,지엠에스큐학원,서울특별시 서초구 효령로 221,직업기술,산업서비스,,72,20190228,20260607
강동구,학원,앤스영어학원,서울특별시 강동구 구천면로 506,입시.검정 및 보습,보통교과,보습,170,20190228,20260705
노원구,교습소,탑솔루션수학교습소,서울특별시 노원구 화랑로51길 38,입시.검정 및 보습,보통교과,중등수학(1),26,20190228,20260719
영등포구,학원,문래바짝독서실,서울특별시 영등포구 문래로4길 4,독서실,독서,,148,20190228,20231018
구로구,교습소,드림하이영어교습소,서울특별시 구로구 개봉로20길 6,입시.검정 및 보습,보통교과,,56,20190228,20250126
은평구,학원,수학수확학원,서울특별시 은평구 갈현로1길 6-3,입시.검정 및 보습,보통교과,,30,20190301,20231018
동작구,학원,아발론교육동작어학원,서울특별시 동작구 상도로 323,국제화,,"실용외국어(유아/초?중?고),",120,20190227,20250914
강북구,학원,샘앤클로이삼각산점영어학원,서울특별시 강북구 삼양로19길 157,입시.검정 및 보습,보통교과,보통교과,0,20190226,20250525
동대문구,학원,딥독융합논술2관학원,서울특별시 동대문구 전농로10길 20,입시.검정 및 보습,보통교과,보습?논술,150,20190228,20260607
서대문구,학원,라이언잉글리쉬영어학원,서울특별시 서대문구 모래내로15길 32,입시.검정 및 보습,보통교과,보습,50,20190228,20250608
서대문구,학원,유투엠서대문가재울캠퍼스학원,서울특별시 서대문구 수색로 56,입시.검정 및 보습,보통교과,"보습,",73,20190228,20231018
송파구,교습소,크리아트송파거여원미술교습소,서울특별시 송파구 양산로4길 8,예능(대),예능(중),"아동미술(4주)(주1회, 회155분)",9,20190304,20251005
송파구,교습소,헤드클래스수학교습소,서울특별시 송파구 마천로7길 5,입시.검정 및 보습,보통교과,"초등수학(주2회, 회60분)",5,20190304,20260607
송파구,교습소,플라톤아카데미가락독서논술교습소,서울특별시 송파구 중대로20길 30,입시.검정 및 보습,보통교과,"초등논술말공국어(주1회, 회60분)",136,20190304,20260329
서초구,교습소,신사음악교습소,서울특별시 서초구 나루터로 37,예능(대),예능(중),,5,20190304,20231018
동작구,학원,GLI하랑숲아이들학원,서울특별시 동작구 동작대로41길 7,종합(대),,"기타(소),실용외국어(유아/초?중?고)",230,20190304,20260329
강서구,교습소,리드나인영어교습소,서울특별시 강서구 공항대로41길 66,국제화,외국어,초중고1,102,20190306,20260201
강서구,교습소,가우스엠(M)수학교습소,서울특별시 강서구 공항대로41길 66,입시.검정 및 보습,보통교과,초등1,84,20190306,20231231
양천구,교습소,주쓰리사고력수학교습소,서울특별시 양천구 목동서로2길 22,입시.검정 및 보습,보통교과,초등수학1,18,20190305,20231018
양천구,교습소,이에스씨(ESC)잉글리쉬영어교습소,서울특별시 양천구 등촌로 60,입시.검정 및 보습,보통교과,초등저학년,20,20190305,20231018
강남구,학원,임지영발레학원,서울특별시 강남구 선릉로 28,예능(대),예능(중),무용,40,20190304,20231210
관악구,교습소,아소플독서논술교습소,서울특별시 관악구 관악로40길 47,입시.검정 및 보습,보통교과,초등논술,9,20190307,20260201
서대문구,교습소,윤선생우리집앞영어교실홍제영어교습소,서울특별시 서대문구 세검정로1길 65,입시.검정 및 보습,보통교과,초등영어기초,35,20190304,20260301
양천구,교습소,큐영어교습소,서울특별시 양천구 목동동로 430,입시.검정 및 보습,보통교과,중등영어3,14,20190307,20260426
광진구,교습소,즐거운예람음악교습소,서울특별시 광진구 용마산로 160,예능(대),예능(중),초급피아노,15,20190306,20260308
성동구,학원,BCMA학원,서울특별시 성동구 행당로 82,종합(대),,실용외국어(유아/초?중?고),245,20190306,20260426
양천구,교습소,큰꿈이자라는수학교습소,서울특별시 양천구 신월로 99,입시.검정 및 보습,보통교과,초등,12,20190308,20231018
양천구,교습소,스마트해법목동13단지점수학교습소,서울특별시 양천구 목동동로 100,입시.검정 및 보습,보통교과,,24,20190308,20231018
관악구,교습소,예복수학교습소,서울특별시 관악구 청룡4길 64,입시.검정 및 보습,보통교과,초등수학,18,20190308,20241215
은평구,교습소,제이엘발레교습소,서울특별시 은평구 가좌로 330,예능(대),예능(중),,27,20190225,20231018
은평구,교습소,오브레인수학교습소,서울특별시 은평구 통일로 660,입시.검정 및 보습,보통교과,초등수학1,32,20190304,20231018
은평구,학원,애니스타만화학원,서울특별시 은평구 통일로 842,종합(대),,만화,600,20190219,20250525
강남구,교습소,킨더아트(Kinderart)미술교습소,서울특별시 강남구 압구정로14길 24,예능(대),예능(중),,4,20190304,20231018
강남구,교습소,대치참과학교습소,서울특별시 강남구 선릉로64길 15-12,입시.검정 및 보습,보통교과,공통과학,9,20190305,20250518
마포구,학원,정일품수학전문학원,서울특별시 마포구 백범로 134-1,입시.검정 및 보습,보통교과,보습,80,20190222,20260329
마포구,학원,아띠성인피아노학원,서울특별시 마포구 도화길 32,기예(대),기예(중),"실용음악(성악),",197,20190226,20231018
마포구,학원,진림해법영수학원,서울특별시 마포구 숭문길 98,입시.검정 및 보습,보통교과,보습?논술,117,20190227,20250112
마포구,학원,그린스터디독서실,서울특별시 마포구 삼개로 35,독서실,독서,,354,20190305,20231018
마포구,교습소,삼성영어셀레나서강초영어교습소,서울특별시 마포구 독막로 147-20,입시.검정 및 보습,보통교과,초등영어A,18,20190305,20260614
동작구,학원,임용닷컴음악실기학원,서울특별시 동작구 장승배기로 145,기예(대),기예(중),"실용음악(성악),",33,20190312,20240428
구로구,교습소,현정수학교습소,서울특별시 구로구 새말로9길 45,입시.검정 및 보습,보통교과,초등수학(일65분*주5회*4.2주),14,20190308,20260201
구로구,교습소,이큐(EQ)홍익미술교습소,서울특별시 구로구 개봉로16길 14,예능(대),예능(중),(입시미술)기초A(일70분*주2회*4.2주),18,20190308,20250330
도봉구,교습소,도리미술교습소,서울특별시 도봉구 우이천로32길 65,예능(대),예능(중),미술(5-1),69,20190312,20250413
강남구,교습소,압구정통합사회교습소,서울특별시 강남구 압구정로 113-22,입시.검정 및 보습,보통교과,"사회탐구(초,중,고)",4,20190308,20231018
성북구,교습소,아침가지국어교습소,서울특별시 성북구 서경로 75,입시.검정 및 보습,보통교과,고등국어1A,12,20190304,20231018
송파구,학원,GIS어학원,서울특별시 송파구 동남로23나길 6,종합(대),,"기타(소),실용외국어(유아/초?중?고)",110,20190312,20260426
송파구,교습소,사이언스메카과학교습소,서울특별시 송파구 마천로 41,입시.검정 및 보습,보통교과,,63,20190311,20260201
송파구,교습소,최강국어교습소,서울특별시 송파구 마천로7길 5,입시.검정 및 보습,보통교과,"고등국어(주2회,회160분)",30,20190313,20250713
동대문구,학원,훈수학학원,서울특별시 동대문구 사가정로25길 28-1,입시.검정 및 보습,보통교과,보습,180,20190311,20260705
서대문구,학원,에쥬니티씨엘어학원,서울특별시 서대문구 수색로 100-95,종합(대),,실용외국어(유아/초?중?고),856,20190312,20260426
양천구,학원,와이제이매쓰학원,서울특별시 양천구 목동동로 393,입시.검정 및 보습,보통교과,보습,90,20190313,20250209
영등포구,교습소,오감수학교습소,서울특별시 영등포구 국제금융로 78,입시.검정 및 보습,보통교과,,12,20190311,20231231
금천구,학원,수앤잉글리쉬학원,서울특별시 금천구 시흥대로 291,입시.검정 및 보습,보통교과,,18,20190313,20231018
영등포구,학원,베베아미고학원,서울특별시 영등포구 63로 36,기타(대),기타(중),기타(소),65,20190313,20260607
강북구,학원,예일학원,서울특별시 강북구 오현로 194,입시.검정 및 보습,보통교과,보습,812,20190307,20251123
성북구,교습소,그림아트스튜디오성북길음원미술교습소,서울특별시 성북구 숭인로2길 61,예능(대),예능(중),,8,20190306,20240505
양천구,학원,애플트리영어학원,서울특별시 양천구 신정이펜2로 22,입시.검정 및 보습,보통교과,"보습,",45,20190314,20231018
영등포구,학원,또바기도배학원,서울특별시 영등포구 도신로 129,직업기술,산업서비스,,18,20190313,20231018
강동구,학원,매쓰랩(MathLab)학원,서울특별시 강동구 동남로75길 13-25,입시.검정 및 보습,보통교과,"보습,",20,20190314,20250112
종로구,교습소,새으뜸수학교습소,서울특별시 종로구 평창11길 8,입시.검정 및 보습,보통교과,,16,20190313,20250330
용산구,학원,배우연기하다학원,서울특별시 용산구 효창원로69나길 13,기예(대),기예(중),"연기(연극,뮤지컬,오페라)",18,20190314,20260301
관악구,학원,엘에이뮤직실용음악학원,서울특별시 관악구 보라매로 62,예능(대),예능(중),예능(중),700,20190315,20250810
양천구,교습소,예스잉글리쉬영어교습소,서울특별시 양천구 목동서로 77,입시.검정 및 보습,보통교과,중등영어,10,20190315,20231018
서초구,학원,주액터스연기학원,서울특별시 서초구 강남대로97길 23,기타(대),기타(중),연극,354,20190314,20260607
강남구,학원,준토에듀수학학원,서울특별시 강남구 선릉로64길 15,입시.검정 및 보습,보통교과,"보습,",450,20190313,20231018
강남구,교습소,백산진학상담지도교습소,서울특별시 강남구 역삼로81길 5,입시.검정 및 보습,진학지도,진학상담,3,20190313,20260201
강남구,학원,리네아아카데미학원,서울특별시 강남구 논현로26길 42-12,기예(대),기예(중),"공예(종이접기,꽃꽂이,꽃기예)",200,20190314,20250309
서초구,학원,중간계캠퍼스경영학원,서울특별시 서초구 논현로 173,인문사회(대),인문사회(중),"경영,",1280,20190312,20251005
서초구,학원,와이와이(YY)스쿨어학원,서울특별시 서초구 효령로34길 72,국제화,,"실용외국어(유아/초?중?고),",136,20190312,20231018
노원구,학원,에스앤케이(SNK)영어월계점학원,서울특별시 노원구 마들로 31,입시.검정 및 보습,보통교과,,46,20190318,20231018
도봉구,교습소,맨해튼피아노음악교습소,서울특별시 도봉구 우이천로4라길 34,예능(대),예능(중),피아노 초급(주3),40,20190318,20260802
종로구,학원,뉴파인안국중고등학원,서울특별시 종로구 삼일대로 451,입시.검정 및 보습,보통교과,,720,20190318,20250706
서초구,학원,극예술연기학원,서울특별시 서초구 사평대로55길 140,기타(대),기타(중),연극,116,20130506,20250601
강서구,교습소,유에이블영어교습소,서울특별시 강서구 공항대로41길 51,입시.검정 및 보습,보통교과,,36,20190318,20231018
강남구,교습소,김정훈수리논술교습소,서울특별시 강남구 삼성로 348,입시.검정 및 보습,보통교과,,5,20190318,20231018
양천구,학원,로보랩코딩목동센터학원,서울특별시 양천구 목동동로 73,기타(대),기타(중),로봇,156,20190318,20241215
성북구,교습소,몽상가의눈미술교습소,서울특별시 성북구 오패산로 99,예능(대),예능(중),,14,20190318,20231018
서초구,교습소,안녕피아노음악교습소,서울특별시 서초구 양재대로2길 116-6,예능(대),예능(중),,18,20190319,20231018
노원구,교습소,루아뜰리에미술교습소,서울특별시 노원구 동일로215길 81,예능(대),예능(중),미술 1,7,20200408,20260705
노원구,교습소,생각하는수학교습소,서울특별시 노원구 노원로1나길 15,입시.검정 및 보습,보통교과,,30,20190320,20231018
관악구,교습소,공터영어구암센터영어교습소,서울특별시 관악구 은천로 93,국제화,외국어,초등영어,9,20190319,20231018
동작구,교습소,집중력바둑교습소,서울특별시 동작구 장승배기로 13,기타(대),기타(중),초등바둑1,27,20190320,20250223
강동구,학원,백샘수학학원,서울특별시 강동구 명일로 229,입시.검정 및 보습,보통교과,,210,20190320,20231105
관악구,학원,스터디드림학원,서울특별시 관악구 구암길 10,입시.검정 및 보습,보통교과,"보습,",330,20190320,20231018
강남구,학원,"압구정,화실미술학원",서울특별시 강남구 논현로171길 12,예능(대),예능(중),"미술,",575,20190320,20231018
강남구,교습소,대치동천소희수학교습소,서울특별시 강남구 선릉로62길 32-1,입시.검정 및 보습,보통교과,수학1,27,20190308,20251214
서초구,교습소,제이케이(J.K)음악교습소,서울특별시 서초구 남부순환로315길 100,예능(대),예능(중),초등학생,27,20190318,20231018
강남구,학원,마가학원,서울특별시 강남구 선릉로115길 45,입시.검정 및 보습,보통교과,보습?논술,191,20190320,20260614
노원구,학원,실천이성학원,서울특별시 노원구 한글비석로 227,입시.검정 및 보습,보통교과,,0,20190325,20250420
강남구,학원,디퍼런스연구소학원,서울특별시 강남구 언주로107길 29,직업기술,산업서비스,"직업상담,",150,20190320,20251005
영등포구,학원,에이치와이(HY)이공계편입학원,서울특별시 영등포구 양산로25길 9,인문사회(대),인문사회(중),대학편입,310,20190325,20260802
강서구,학원,토즈스터디센터마곡엠밸리독서실,서울특별시 강서구 마곡서로 133,독서실,독서,독서실(유아/초?중?고),1185,20190325,20260301
강서구,학원,수학당학원,서울특별시 강서구 강서로47길 45,입시.검정 및 보습,보통교과,"보습?논술,",50,20190325,20231018
강서구,학원,리드앤톡영어강서등촌1센터학원,서울특별시 강서구 공항대로53가길 1,입시.검정 및 보습,보통교과,보습,50,20190325,20250824
양천구,학원,재학생목동종로학원,서울특별시 양천구 오목로 282,입시.검정 및 보습,보통교과,보습?논술,0,20190326,20260607
양천구,학원,목동종로입시학원,서울특별시 양천구 오목로 282,종합(대),,"보습?논술,진학상담지도",0,20190326,20260802
노원구,교습소,아카데미소리샘음악교습소,서울특별시 노원구 한글비석로52길 64,예능(대),예능(중),바이엘,20,20190327,20250330
노원구,학원,에프투엠지뷰티아츠아카데미(F2MG BEAUTY Arts ACADEMY)학원,서울특별시 노원구 노원로 449,직업기술,산업응용기술,이?미용,565,20190328,20260301
강서구,학원,에브게니아학원,서울특별시 강서구 공항대로41길 65,입시.검정 및 보습,보통교과,"보습,",50,20190326,20250209
강남구,학원,탄츠플레이무용학원,서울특별시 강남구 강남대로 468,기예(대),기예(중),"무용(전통무용,현대무용),",391,20110519,20260802
강남구,학원,웅진씽크빅학습센터자곡학원,서울특별시 강남구 밤고개로 231,입시.검정 및 보습,보통교과,"보습?논술,",450,20190327,20250706
송파구,교습소,헬렌K바이올린교습소,서울특별시 송파구 가락로5길 27-1,예능(대),예능(중),,12,20190327,20250727
관악구,학원,벨라보체음악학원,서울특별시 관악구 쑥고개로11길 37,예능(대),예능(중),"음악,",48,20190326,20231018
관악구,학원,이플러스영수학원,서울특별시 관악구 쑥고개로 67,입시.검정 및 보습,보통교과,보습,508,20190328,20250928
송파구,교습소,백점수학교습소,서울특별시 송파구 올림픽로12길 60,입시.검정 및 보습,보통교과,,72,20190327,20241215
마포구,교습소,브릴란테피아노(BrillantePiano)음악교습소,서울특별시 마포구 큰우물로 49,예능(대),예능(중),초급B바이엘,99,20190313,20240225
도봉구,교습소,더앱솔잉글리쉬영어교습소,서울특별시 도봉구 해등로26길 7,입시.검정 및 보습,보통교과,,54,20190328,20231018
강동구,교습소,모모아르떼미술교습소,서울특별시 강동구 풍성로 141,예능(대),예능(중),"특강A(주1회, 회40분)",99,20190327,20250727
양천구,교습소,김용태과학교습소,서울특별시 양천구 신목로 28,입시.검정 및 보습,보통교과,과학(중등),28,20190328,20231018
양천구,학원,지성과감성학원,서울특별시 양천구 목동동로 339,입시.검정 및 보습,보통교과,보습,48,20190328,20260301
강남구,학원,이미주수학전문학원,서울특별시 강남구 선릉로69길 7,입시.검정 및 보습,보통교과,"보습,",165,20190328,20231018
양천구,학원,종로맥스(MAX)목동독서실,서울특별시 양천구 오목로 282,독서실,독서,,0,20190329,20260607
강동구,학원,송파종로학원,서울특별시 강동구 강동대로 215,입시.검정 및 보습,보통교과,보습,299,20190326,20260614
